galaxy,radius_kpc,delta_v2,delta_sign,vobs,vbar,W,r_norm,radial_bin
F571-8,0.78,-5943.655,negative,37.5,85.73158694436958,-0.8086709964278449,0.05016077170418006,core
F571-8,1.33,-7638.959999999999,negative,56.5,104.07309931005226,-0.7052730027393062,0.08553054662379421,core
F571-8,2.33,-8352.508100000001,negative,69.1,114.57450894505288,-0.6362691934767695,0.14983922829581994,core
F571-8,3.44,-4257.600499999999,negative,85.5,107.55394228014146,-0.36805459233761695,0.2212218649517685,inner_disk
F571-8,3.78,-3220.424100000001,negative,87.1,103.95592383313227,-0.29799884685932226,0.2430868167202572,inner_disk
F571-8,4.77,2484.582700000001,positive,105.0,92.41437821031964,0.2909205267990828,0.30675241157556266,inner_disk
F571-8,5.44,4993.931499999999,positive,112.0,86.89113015722607,0.6614418796332772,0.3498392282958199,inner_disk
F571-8,6.11,6737.4811,positive,116.0,81.96657184486857,1.002822378009534,0.3929260450160772,inner_disk
F571-8,7.22,9455.3662,positive,124.0,76.94565484808093,1.597019258309811,0.4643086816720257,mid_disk
F571-8,9.33,13412.3591,positive,135.0,69.3732001568329,2.7869021143879653,0.6,mid_disk
F571-8,11.1,15333.9824,positive,140.0,65.31475790355499,3.59444893054356,0.7138263665594855,outer_disk
F571-8,15.55,17536.2767,positive,144.0,56.566096736472815,5.480560365954142,1.0,edge
F571-V1,1.95,394.9851,positive,32.0,25.080169457162764,0.6279423587581152,0.1434878587196468,core
F571-V1,3.88,1824.5251000000003,positive,57.6,38.64239769993575,1.221860740061728,0.28550404709345106,inner_disk
F571-V1,5.83,3489.6003000000005,positive,70.9,39.20726590824716,2.270087353729293,0.4289919058130979,mid_disk
F571-V1,7.78,4208.0812000000005,positive,77.0,41.48395834536526,2.445252617380902,0.5724797645327447,mid_disk
F571-V1,9.72,4913.9191,positive,82.5,43.50092987511877,2.5967546690697687,0.7152317880794703,outer_disk
F571-V1,11.66,5311.5875,positive,84.3,42.36628966525154,2.959262411189466,0.8579838116261957,edge
F571-V1,13.59,5503.2736,positive,83.9,39.191024482654186,3.583008775623783,1.0,edge
F574-1,0.47,65.28740000000002,positive,15.3,12.992405473968244,0.386767739359465,0.0373015873015873,core
F574-1,1.41,599.1311999999998,positive,41.0,32.891774047624736,0.5537928443818693,0.1119047619047619,core
F574-1,2.35,1989.2787,positive,60.7,41.17294378593788,1.1734694666086753,0.1865079365079365,core
F574-1,3.29,3798.077000000001,positive,74.9,42.566806316659466,2.096146491067827,0.2611111111111111,inner_disk
F574-1,4.22,4890.818200000001,positive,83.0,44.701026833843535,2.447634244291486,0.3349206349206349,inner_disk
F574-1,5.17,5293.4439,positive,86.8,47.33704785894448,2.362305030787942,0.4103174603174603,mid_disk
F574-1,6.11,5497.043900000001,positive,89.4,49.95313904050475,2.2029449094645766,0.484920634920635,mid_disk
F574-1,7.05,5948.8919,positive,92.5,51.06229626642343,2.2815783915527366,0.5595238095238095,mid_disk
F574-1,7.99,6194.8226,positive,94.7,52.66182108510871,2.2337631776870848,0.6341269841269842,outer_disk
F574-1,8.92,6495.760699999999,positive,96.3,52.706065115885856,2.338346299886034,0.707936507936508,outer_disk
F574-1,9.87,6605.2223,positive,97.8,54.40236851461524,2.2317822670137435,0.7833333333333333,outer_disk
F574-1,10.79,6603.331099999999,positive,98.8,56.19705419325821,2.0909130460954017,0.8563492063492063,edge
F574-1,11.8,6557.8352,positive,99.5,57.813621232370494,1.9620051945677117,0.9365079365079366,edge
F574-1,12.6,6519.8535,positive,99.7,58.48278806623364,1.906258090632037,1.0,edge
F574-2,2.17,-382.8817,negative,12.6,23.27319703006014,-0.7068911053192543,0.20036934441366575,inner_disk
F574-2,4.32,-272.9251999999999,negative,23.0,28.318283846306787,-0.34033747785953095,0.3988919667590028,inner_disk
F574-2,6.49,-499.3599999999999,negative,30.0,37.4080205303622,-0.3568488451863709,0.5992613111726686,mid_disk
F574-2,8.65,-449.4360999999999,negative,36.0,41.77841667655681,-0.2574921533936418,0.7987072945521699,outer_disk
F574-2,10.83,-512.6913,negative,40.0,45.96402179966414,-0.24267213103968382,1.0,edge
F579-V1,0.42,1034.7479000000003,positive,35.7,15.483607460795431,4.316087579111056,0.027704485488126648,core
F579-V1,1.47,5263.909999999999,positive,83.3,40.92651951974417,3.142670360243106,0.09696569920844327,core
F579-V1,2.11,6487.510000000001,positive,94.2,48.84802964296513,2.718841806607352,0.1391820580474934,core
F579-V1,2.84,6652.159999999998,positive,97.6,53.605969816803054,2.314922048997772,0.18733509234828494,core
F579-V1,3.9,6847.2779,positive,101.0,57.91132963419162,2.041695076643351,0.25725593667546176,inner_disk
F579-V1,4.74,6933.7691,positive,105.0,63.96273055459718,1.6947880159978264,0.31266490765171506,inner_disk
F579-V1,5.69,6442.140800000001,positive,106.0,69.23770071283418,1.3438318755794918,0.3753298153034301,inner_disk
F579-V1,6.32,6563.563100000001,positive,108.0,71.41734313176316,1.2868629156063087,0.41688654353562005,mid_disk
F579-V1,7.37,6541.4688,positive,110.0,74.55555780758401,1.1768340528519474,0.4861477572559367,mid_disk
F579-V1,8.21,6846.6086000000005,positive,112.0,75.48106650014955,1.2017093647454171,0.54155672823219,mid_disk
F579-V1,9.16,6795.110999999999,positive,113.0,77.29093737301936,1.137468573654448,0.604221635883905,outer_disk
F579-V1,10.85,6917.466199999999,positive,114.0,77.96495238246479,1.138015585271566,0.7156992084432717,outer_disk
F579-V1,12.21,7299.576000000001,positive,114.0,75.47465799856266,1.281431297951136,0.8054089709762533,edge
F579-V1,15.16,7863.2135,positive,114.0,71.64346795067922,1.5319580309837548,1.0,edge
F583-1,0.26,187.3064,positive,14.6,5.084643546995206,7.2448865921960595,0.015990159901599015,core
F583-1,0.44,32.51150000000001,positive,10.0,8.215138465053403,0.481733925039081,0.027060270602706025,core
F583-1,0.77,-60.572100000000034,negative,10.7,13.23110350651071,-0.34600350389947354,0.047355473554735544,core
F583-1,0.89,87.88909999999993,positive,17.4,14.658475364102502,0.40903212114809373,0.05473554735547355,core
F583-1,1.22,247.401,positive,23.5,17.45992554394205,0.8115526047321788,0.07503075030750307,core
F583-1,1.55,614.6627,positive,31.0,18.61013970930901,1.7747516655006548,0.0953259532595326,core
F583-1,1.8,700.1150999999998,positive,32.3,18.52498043183852,2.0401116165547055,0.1107011070110701,core
F583-1,2.21,1297.0655,positive,40.9,19.384130106868348,3.4519879865174348,0.13591635916359163,core
F583-1,2.31,1529.0722999999998,positive,43.8,19.732402286594503,3.927065085265162,0.14206642066420663,core
F583-1,2.54,1583.9679999999998,positive,44.8,20.568714106623197,3.7439679298086364,0.15621156211562115,core
F583-1,3.1,2155.1988,positive,51.7,22.752828395608315,4.163097228618141,0.1906519065190652,core
F583-1,3.43,2515.9223,positive,55.7,24.21915977072698,4.289227483886344,0.2109471094710947,inner_disk
F583-1,3.86,2896.9315,positive,59.4,25.128241084485005,4.587901084604194,0.2373923739237392,inner_disk
F583-1,4.09,3200.1683000000003,positive,62.0,25.37383888969109,4.970504403557639,0.25153751537515373,inner_disk
F583-1,4.37,3286.916,positive,63.0,26.11673792800318,4.8189313926144015,0.26875768757687574,inner_disk
F583-1,4.76,3704.035,positive,66.6,27.046718839814933,5.063442807832952,0.29274292742927427,inner_disk
F583-1,5.4,4272.258599999999,positive,71.3,28.48563497624724,5.265089075921881,0.33210332103321033,inner_disk
F583-1,5.86,4362.7892,positive,72.3,29.402394460315644,5.0465993785083825,0.36039360393603936,inner_disk
F583-1,6.08,4502.3235,positive,73.4,29.75292422603197,5.086012043109385,0.37392373923739236,inner_disk
F583-1,6.43,4317.549500000001,positive,72.4,30.400830580758807,4.671608361947848,0.3954489544895448,inner_disk
F583-1,6.97,4945.433499999999,positive,77.1,31.606589502823617,4.950500337095016,0.4286592865928659,mid_disk
F583-1,7.96,5303.224299999999,positive,80.3,33.83586410895989,4.632180263588994,0.48954489544895446,mid_disk
F583-1,10.29,5683.7663,positive,84.7,38.60471085243354,3.8137797177888264,0.632841328413284,outer_disk
F583-1,15.49,5687.8460000000005,positive,86.9,43.17133308110835,3.0518059153412125,0.9526445264452644,edge
F583-1,16.26,5505.3694,positive,85.8,43.08445891501946,2.9658226553822487,1.0,edge
F583-4,0.22,83.02099999999999,positive,10.7,5.609723700860855,2.6381836092662607,0.03017832647462277,core
F583-4,0.76,295.7762,positive,24.7,17.728897314836022,0.9410219977614731,0.10425240054869685,core
F583-4,1.31,792.8274999999998,positive,38.9,26.83994225031045,1.1005646305955512,0.17969821673525377,core
F583-4,1.94,758.2202000000002,positive,42.7,32.63540715235525,0.7118971920901335,0.2661179698216735,inner_disk
F583-4,3.92,1488.9224000000002,positive,55.0,39.19282587413161,0.96930155091123,0.5377229080932785,mid_disk
F583-4,4.35,1710.8862,positive,57.2,39.508907856330325,1.0960517857735443,0.5967078189300411,mid_disk
F583-4,5.0,1941.9218999999996,positive,59.8,40.42422664690074,1.188360804522023,0.6858710562414266,outer_disk
F583-4,5.05,2272.4064,positive,62.5,40.42083126309997,1.390834716370649,0.6927297668038408,outer_disk
F583-4,5.83,2199.8056,positive,61.8,40.24219675912338,1.358378950082819,0.7997256515775034,outer_disk
F583-4,6.09,2531.6647000000003,positive,64.4,40.195712457922674,1.5669196413457414,0.8353909465020576,edge
F583-4,6.74,2775.7747000000004,positive,67.2,41.714089945724574,1.5952129497668854,0.9245541838134431,edge
F583-4,7.29,3284.959500000001,positive,69.9,40.0131290953357,2.0517525836942685,1.0,edge
IC2574,0.85,14.121900000000023,positive,10.3,9.59,0.15355215558438223,0.08308895405669599,core
IC2574,1.14,22.6499,positive,12.9,11.99,0.15755345189659717,0.11143695014662755,core
IC2574,1.42,76.80749999999998,positive,16.4,13.861908238045729,0.399721575311276,0.13880742913000976,core
IC2574,1.71,100.95350000000003,positive,18.6,15.652683476005,0.41204417025670764,0.16715542521994134,core
IC2574,1.99,84.72279999999995,positive,19.8,17.53046491111973,0.27568518781246193,0.19452590420332355,core
IC2574,2.28,331.5647,positive,26.1,18.69880477463733,0.9482887371859429,0.2228739002932551,inner_disk
IC2574,2.55,370.4031,positive,27.7,19.92202047986097,0.9332711661684983,0.24926686217008795,inner_disk
IC2574,2.84,449.824,positive,29.7,20.79100767158725,1.0406185080482857,0.2776148582600195,inner_disk
IC2574,3.13,625.9838,positive,33.0,21.517811226981244,1.3519695423183895,0.3059628543499511,inner_disk
IC2574,3.41,726.3154999999997,positive,34.8,22.01645975174029,1.4984088899983383,0.3333333333333333,inner_disk
IC2574,3.7,744.3279,positive,35.0,21.924235448471173,1.5485148815585512,0.3616813294232649,inner_disk
IC2574,3.98,1041.5675,positive,39.0,21.89594711356419,2.1725008212834966,0.3890518084066471,inner_disk
IC2574,4.26,772.4506999999999,positive,35.9,22.72354065721273,1.4959558199106706,0.4164222873900293,mid_disk
IC2574,4.55,983.6015,positive,40.0,24.82737400531921,1.5957233834929838,0.44477028347996084,mid_disk
IC2574,4.84,762.1136000000001,positive,38.7,27.12151175727489,1.0360767419944414,0.47311827956989244,mid_disk
IC2574,5.12,944.5954999999998,positive,41.8,28.330981274922337,1.1768541365448835,0.5004887585532747,mid_disk
IC2574,5.41,1005.4655,positive,42.9,28.89540620929216,1.2042303410585973,0.5288367546432062,mid_disk
IC2574,5.68,1076.1246999999998,positive,44.4,29.920482950647703,1.202057939404311,0.555229716520039,mid_disk
IC2574,5.97,1177.8375,positive,46.1,30.779416823585205,1.2432675637091009,0.5835777126099706,mid_disk
IC2574,6.26,1395.4274999999998,positive,49.0,31.710763157010277,1.387694571997543,0.6119257086999021,outer_disk
IC2574,6.54,1638.7174999999995,positive,51.9,32.47910867003588,1.5534450192792157,0.6392961876832844,outer_disk
IC2574,6.83,1766.2231000000002,positive,53.1,32.45592241795016,1.676708814206822,0.667644183773216,outer_disk
IC2574,7.1,1854.8334,positive,54.0,32.57555218258011,1.7479191297577594,0.6940371456500488,outer_disk
IC2574,7.39,2052.3088,positive,55.9,32.749064108765,1.9135724976345019,0.7223851417399804,outer_disk
IC2574,7.68,2347.2802999999994,positive,58.8,33.319059110365046,2.114362735379423,0.7507331378299119,outer_disk
IC2574,7.96,2143.521,positive,57.3,33.76046504419037,1.880662660591752,0.7781036168132942,outer_disk
IC2574,8.25,1756.375,positive,54.0,34.0532670972992,1.5146060148754983,0.8064516129032258,edge
IC2574,8.52,2920.8547,positive,63.8,33.90553494637712,2.540789883099584,0.8328445747800586,edge
IC2574,8.81,2503.8219,positive,60.5,34.00629500548391,2.165134088319023,0.8611925708699902,edge
IC2574,9.1,2550.1531,positive,61.0,34.217640187482246,2.1780414672490487,0.8895405669599217,edge
IC2574,9.38,3146.863,positive,66.0,34.77264729640238,2.6025694358869176,0.9169110459433041,edge
IC2574,9.67,2968.9803,positive,65.2,35.80586125203526,2.315789428526613,0.9452590420332355,edge
IC2574,9.96,3219.744399999999,positive,67.1,35.81432115788319,2.5101978255283375,0.9736070381231672,edge
IC2574,10.23,3243.4802,positive,67.5,36.23216526789422,2.470715124616669,1.0,edge
IC4202,0.77,-17104.8164,negative,35.1,135.41353846643253,-0.93281225588742,0.02972972972972973,core
IC4202,1.59,-26819.0681,negative,77.9,181.3490504524355,-0.8154796186698183,0.061389961389961396,core
IC4202,2.36,-21483.7444,negative,115.0,186.30282982284515,-0.6189720997225125,0.09111969111969112,core
IC4202,3.13,-11008.513300000006,negative,156.0,188.001365154618,-0.31146314582297563,0.12084942084942085,core
IC4202,3.95,-1597.8826000000045,negative,192.0,196.11701252058683,-0.041544575875753,0.15250965250965254,core
IC4202,4.73,-211.8689000000013,negative,204.0,204.5186272690094,-0.005065256862751651,0.18262548262548264,core
IC4202,5.5,1019.2220000000016,positive,209.0,206.5472778808765,0.023890752982681625,0.21235521235521237,inner_disk
IC4202,6.27,5448.193499999994,positive,220.0,207.24817610777663,0.12684433889876073,0.24208494208494208,inner_disk
IC4202,7.08,7970.0668,positive,231.0,213.0514801638327,0.175587198546515,0.2733590733590734,inner_disk
IC4202,7.86,5649.036799999994,positive,235.0,222.65660376463129,0.11394709119842159,0.3034749034749035,inner_disk
IC4202,8.66,6249.122999999992,positive,245.0,231.89626344553287,0.1162068077476448,0.3343629343629344,inner_disk
IC4202,9.45,3535.4467000000004,positive,246.0,238.7059976205039,0.06204654913380772,0.36486486486486486,inner_disk
IC4202,10.24,-1920.6024999999936,negative,239.0,242.98477832983693,-0.03252964720935537,0.3953667953667954,inner_disk
IC4202,11.02,-2388.512900000001,negative,240.0,244.9255252112364,-0.039816171205670964,0.4254826254826255,mid_disk
IC4202,11.79,-2496.593300000008,negative,240.0,245.14606523458625,-0.041543008728250286,0.4552123552123552,mid_disk
IC4202,12.47,962.278099999996,positive,246.0,244.0363126667833,0.016158152157405226,0.48146718146718154,mid_disk
IC4202,13.34,-334.3773999999976,negative,241.0,241.6927334447604,-0.005724133180041692,0.5150579150579151,mid_disk
IC4202,14.11,5320.363000000005,positive,250.0,239.12264008244807,0.09304646337646398,0.5447876447876447,mid_disk
IC4202,14.59,2155.5619000000006,positive,242.0,237.5046064816428,0.03821346544250443,0.5633204633204634,mid_disk
IC4202,14.98,3751.894699999997,positive,244.0,236.18659000883176,0.06725741463133224,0.5783783783783785,mid_disk
IC4202,15.75,7025.147700000001,positive,248.0,233.40705280689355,0.12895182999293842,0.6081081081081081,outer_disk
IC4202,16.52,8868.3226,positive,249.0,230.50526544962048,0.16690901031085625,0.6378378378378379,outer_disk
IC4202,17.1,8480.928699999997,positive,246.0,228.11197097039863,0.16298485786835076,0.6602316602316604,outer_disk
IC4202,17.88,7583.857400000001,positive,241.0,224.71569282095095,0.15018389179113678,0.6903474903474903,outer_disk
IC4202,18.65,12030.451099999998,positive,247.0,221.31097781176604,0.24562694016441142,0.7200772200772201,outer_disk
IC4202,19.62,7603.094100000002,positive,234.0,217.1471986924998,0.1612433837296124,0.7575289575289577,outer_disk
IC4202,20.78,16689.468499999995,positive,249.0,212.8650546707937,0.36832717737646975,0.8023166023166024,edge
IC4202,22.13,12226.101500000004,positive,236.0,208.49436083501155,0.28125442943005735,0.8544401544401544,edge
IC4202,23.0,17795.272600000004,positive,245.0,205.49872846321944,0.4213920784153583,0.888030888030888,edge
IC4202,23.58,17618.230300000003,positive,243.0,203.5454978622716,0.4252450636947737,0.9104247104247104,edge
IC4202,25.03,17557.8442,positive,238.0,197.70218966920928,0.4492087758602241,0.9664092664092665,edge
IC4202,25.9,23286.977100000004,positive,247.0,194.2215819624585,0.6173310790286386,1.0,edge
KK98-251,0.25,6.2712,positive,4.25,3.433846240005513,0.5318497536319151,0.07987220447284345,core
KK98-251,0.41,20.318299999999997,positive,6.84,5.14463798532025,0.7676755845892856,0.13099041533546327,core
KK98-251,0.57,45.31360000000001,positive,9.56,6.788225099390856,0.9833680555555557,0.18210862619808305,core
KK98-251,0.74,69.36680000000001,positive,12.3,9.051143574156804,0.8467296199367215,0.23642172523961663,inner_disk
KK98-251,0.9,108.3242,positive,15.1,10.940100547984008,0.905071445401209,0.28753993610223644,inner_disk
KK98-251,1.07,137.1323,positive,17.5,13.004526135157713,0.8108689983366613,0.34185303514377,inner_disk
KK98-251,1.24,163.5947,positive,19.7,14.983167221919402,0.7287221603303055,0.3961661341853035,inner_disk
KK98-251,1.4,201.7615,positive,21.8,16.537185371156724,0.7377600067281342,0.4472843450479233,mid_disk
KK98-251,1.57,275.5438999999999,positive,24.4,17.883402920026153,0.861569820906452,0.501597444089457,mid_disk
KK98-251,1.72,383.8959000000001,positive,27.3,19.01036822368257,1.0622638831126465,0.549520766773163,mid_disk
KK98-251,1.89,515.7995000000001,positive,30.3,20.057180759019943,1.2821567996261416,0.6038338658146964,outer_disk
KK98-251,2.06,629.6051,positive,32.6,20.81237372334064,1.453533366470055,0.65814696485623,outer_disk
KK98-251,2.46,632.7921999999999,positive,33.3,21.81966544198146,1.3291222937808154,0.7859424920127795,outer_disk
